"Titulo","Key","Location","Pesqueria"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Elota; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","OSTION"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Culiacan; Sustitucion de Motores Marinos Ecologicos","Sinaloa","Ostion De Placer"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Elota; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sinaloa","Ostion De Roca"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Elota; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","OSTION DE ROCA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Mazatlan; Rosario; Guasave; San Ignacio; Ahome; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","SIERRA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Angostura; Navolato; Ahome; Guasave; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","TIBURÓN"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Navolato; Escuinapa; Guasave; Angostura; Ahome; Culiacan; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Sinaloa","Tiburon"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Angostura; Guasave; Escuinapa; Navolato; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","TIBURON"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Badiraguato; Sinaloa; Guasave; Culiacan; Cosala; Elota; Culiacán; Cosalá; Concordia; Mazatlán; El Fuerte; Choix; Ahome; El Fuerte.; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","TILAPIA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Culiacan; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Sinaloa","Tilapia Y Bagre"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Culiacan; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","TILAPIA Y CARPA"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guaymas; Sustitucion de Motores Marinos Ecologicos","Sonora","Aguamala"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Luis Rio Colorado; Sustitucion de Motores Marinos Ecologicos","Sonora","Almeja"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Puerto Penasco; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Sonora","Almeja Catarina"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Huatabampo; Guaymas; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sonora","Almeja Chocolata"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Puerto Penasco; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores","Sonora","Almeja Generosa"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Puerto Peñasco; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","ALMEJA GENEROSA"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Ignacio Río Muerto; Puerto Peñasco; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","BAQUETA"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guaymas; Benito Juarez; Huatabampo; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sonora","Calamar"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guaymas; Empalme; Caborca; Huatabampo; Benito Juarez; San Ignacio Rio Muerto; Cajeme; Pitiquito; Navojoa; Nogales; Hermosillo; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sonora","Calamar Gigante"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guaymas; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","CALAMAR GIGANTE"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guaymas; Hermosillo; Huatabampo; Puerto Penasco; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Sonora","Callo De Hacha"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Hermosillo; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","CALLO DE HACHA"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Empalme; Huatabampo; San Ignacio Río Muerto; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","CAMARÓN"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cajeme; Benito Juárez; Huatabampo; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","CAMARÓN DE ESTERO"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Huatabampo; Modernizacion de Embarcaciones Pesqueras Menores","Sonora","Camarã“N De Estero"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guaymas; Huatabampo; Empalme; San Ignacio Rio Muerto; Hermosillo; Cajeme; Benito Juarez; San Luis Rio Colorado; Bacum; Puerto Penasco; Navojoa; Pitiquito; Etchojoa; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sonora","Camaron De Estero"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Hermosillo; Sustitucion de Motores Marinos Ecologicos","Sonora","Camaron Siete Barbas"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Luis Rio Colorado; Sustitucion de Motores Marinos Ecologicos","Sonora","Camaron Y Escama Estuarina"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cajeme; Sustitucion de Motores Marinos Ecologicos","Sonora","Caracol"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Puerto Penasco; Pitiquito; Huatabampo; Hermosillo; Benito Juarez; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sonora","Caracol Chino"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guaymas; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","CARACOL CHINO"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Bácum; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","CURVINA"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Luis Rio Colorado; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos","Sonora","Curvina Golfina"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guaymas; Sustitucion de Motores Marinos Ecologicos","Sonora","Erizo Rojo"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Huatabampo; Guaymas; Empalme; San Ignacio Rio Muerto; Puerto Penasco; Pitiquito; San Pedro de la Cueva; Hermosillo; Caborca; San Luis Rio Colorado; Benito Juarez; Cajeme; Navojoa; Etchojoa; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sonora","Escama"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Atil; Cajeme; San Pedro de la Cueva; Sahuaripa; Soyopa; Caborca; Alamos; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Sonora","Escama De Agua Dulce"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Hermosillo; ; Huatabampo; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","HUACHINANGO"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cajeme; Empalme; Guaymas; Hermosillo; Caborca; Puerto Penasco; Huatabampo; Benito Juarez; San Ignacio Rio Muerto; Navojoa; San Luis Rio Colorado; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sonora","Jaiba"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Puerto Peñasco; Caborca; Hermosillo; Benito Juárez; Huatabampo; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","JAIBA"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Pitiquito; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","JUREL"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Hermosillo; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Sonora","Langosta"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Empalme; Guaymas; Puerto Penasco; Hermosillo; Pitiquito; Huatabampo; Navojoa; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sonora","Lisa"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Puerto Peñasco; Pitiquito; Huatabampo; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","LISA LITORAL"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guaymas; Empalme; Benito Juárez; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","MEDUSA BOLA DE CAÑON"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Empalme; Guaymas; Benito Juarez; Huatabampo; San Ignacio Rio Muerto; Cajeme; Navojoa; Modernizacion de Embarcaciones Pesqueras Menores","Sonora","Medusa Bola De Canon"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guaymas; Empalme; Sustitucion de Motores Marinos Ecologicos","Sonora","Pesca Multiple"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Hermosillo; Puerto Penasco; Guaymas; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Sonora","Pulpo"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Hermosillo; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","PULPO"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Caborca; Guaymas; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","SIERRA"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Puerto Peñasco; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","TIBURÓN"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guaymas; Puerto Penasco; Cajeme; Hermosillo; Huatabampo; San Luis Rio Colorado; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sonora","Tiburon"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Pedro de la Cueva; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sonora","Tilapia"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Hermosillo; Alamos; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","TILAPIA"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cajeme; Alamos; Navojoa; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos","Sonora","Tilapia Y Bagre"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cajeme; Impulso a la Capitalizacion Pesquera y Acuicola","Sonora","TILAPIA Y CARPA"
"Beneficiarios de programa de Sustitucion de Motores en Sonora (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Pedro de la Cueva; Sahuaripa; Cajeme; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores","Sonora","Tilapia, Carpa, Bagre, Lobi"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Jalpa de Mendez; Macuspana; Jonuta; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco"," No Especificado"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Macuspana; Jonuta; Centla; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","ACAMAYA"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos","Tabasco","Camaron Siete Barbas"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","CAMARON SIETE BARBAS"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cardenas; Modernizacion de Embarcaciones Pesqueras Menores","Tabasco","Cangrejo Moro"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cardenas; Sustitucion de Motores Marinos Ecologicos","Tabasco","Caracol"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centro; Emiliano Zapata; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos","Tabasco","Escama"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Jonuta; Comalcalco; Macuspana; Centro; Paraiso; Centla; Jalpa de Mendez; Tenosique; Balancan; Cardenas; Nacajuca; Emiliano Zapata; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos","Tabasco","Escama De Agua Dulce"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","ESCAMA ESTUARINA"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cardenas; Paraiso; Centla; Jalpa de Mendez; Jalapa; Comalcalco; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos","Tabasco","Escama Marina"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Paraíso; Centla; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","HUACHINANGO"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Paraiso; Cardenas; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Tabasco","Jaiba"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Comalcalco; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","JAIBA"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","JUREL"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Jonuta; Tenosique; Nacajuca; Macuspana; Centro; Cardenas; Jalpa de Mendez; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Tabasco","Langostino"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","LANGOSTINO"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cardenas; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","LISETA"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cardenas; Paraiso; Comalcalco; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos","Tabasco","Ostion"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Paraiso; Cardenas; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","OSTION"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Macuspana; Centro; Centla; Jonuta; Jalpa de Mendez; Nacajuca; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Tabasco","Peje Lagarto"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Jonuta; Macuspana; Centro; Jalpa de Mendez; Jalpa de Méndez; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","PEJE LAGARTO"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Centla; Centro; Paraiso; Comalcalco; Balancán; Jonuta; Nacajuca; Macuspana; Carmen; Paraíso; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","ROBALO"
"Beneficiarios de programa de Sustitucion de Motores en Tabasco (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cardenas; Cárdenas; Paraiso; Centla; Centro; Paraíso; Huimanguillo; Impulso a la Capitalizacion Pesquera y Acuicola","Tabasco","SIERRA"
