NOMBRE_ESTADO,CLAVE_OFICINA,NOMBRE_OFICINA,TIPO_AVISO,FECHA_AVISO,MES_CORTE,ANO_CORTE,PERIODO_INICIO,PERIODO_FIN,NOMBRE_PRINCIPAL,CLAVE_ESPECIE,NOMBRE_ESPECIE,PESO_DESEMBARCADO,PESO_VIVO,PRECIO,VALOR,LITORAL
MICHOACAN,1602,NUEVA ITALIA,COSECHA,1/31/13,ENERO,2013,1/31/13,1/31/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,942.03","2,942.03",58.00,"170,637.74",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/13,ENERO,2013,1/31/13,1/31/13,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"2,960.00","2,960.00",60.00,"177,600.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/13,ENERO,2013,1/31/13,1/31/13,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"2,200.00","2,200.00",60.00,"132,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/13,ENERO,2013,1/31/13,1/31/13,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"2,617.90","2,617.90",55.00,"143,984.50",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/13,ENERO,2013,1/31/13,1/31/13,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"2,617.90","2,617.90",55.00,"143,984.50",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,1/31/13,ENERO,2013,1/31/13,1/31/13,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,100.00,110.00,33.00,"3,300.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,1/31/13,ENERO,2013,1/31/13,1/31/13,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,120.00,132.00,33.00,"3,960.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,1/31/13,ENERO,2013,1/31/13,1/31/13,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,"1,500.00","1,650.00",33.00,"49,500.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/13,ENERO,2013,1/31/13,1/31/13,TRUCHA,8921439H,TRUCHA DE CULTIVO ENT. FCA.,240.00,240.00,50.00,"12,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/13,ENERO,2013,1/31/13,1/31/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,72.00,72.00,70.00,"5,040.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,1/31/13,ENERO,2013,1/31/13,1/31/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,241.60","2,241.60",50.00,"112,080.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"3,000.00","3,000.00",60.00,"180,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,000.00","1,000.00",50.00,"50,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"2,100.00","2,100.00",60.00,"126,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,950.00,950.00,35.00,"33,250.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,CARPA,2091437H,CARPA DE CULTIVO ENT. FCA.,350.00,350.00,30.00,"10,500.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"2,450.00","2,450.00",65.00,"159,250.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"3,150.00","3,150.00",60.00,"189,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,128.00","1,128.00",35.00,"39,480.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"1,399.00","1,399.00",60.00,"83,940.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,929.00,929.00,70.00,"65,030.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,390.00","2,390.00",58.00,"138,620.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,767.00","2,767.00",82.00,"226,894.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,39.00,39.00,43.00,"1,677.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,326.00,326.00,80.00,"26,080.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951634H,TRUCHA ARCO-IRIS DE CULTIVO DESV. FCA.,63.00,69.30,75.00,"4,725.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951735H,TRUCHA ARCO-IRIS DE CULTIVO FILETE DE,112.00,224.00,150.00,"16,800.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951738H,TRUCHA ARCO-IRIS SALMONADA DE CULTIVO FILETE DE,190.00,380.00,170.00,"32,300.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951634H,TRUCHA ARCO-IRIS DE CULTIVO DESV. FCA.,97.00,106.70,90.00,"8,730.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,3.00,3.00,800.00,"2,400.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951634H,TRUCHA ARCO-IRIS DE CULTIVO DESV. FCA.,"1,200.00","1,320.00",75.00,"90,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,140.00,140.00,75.00,"10,500.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,500.00","1,500.00",50.00,"75,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,550.00,550.00,52.00,"28,600.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,650.00,650.00,40.00,"26,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,032.00","1,032.00",50.00,"51,600.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/31/14,ENERO,2014,1/31/14,1/31/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,70.00,70.00,60.00,"4,200.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,530.00","1,530.00",70.00,"107,100.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,300.00","1,300.00",35.00,"45,500.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"3,820.00","3,820.00",70.00,"267,400.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0721431H,BAGRE DE CULTIVO ENT. FCO.,"4,671.00","4,671.00",50.00,"233,550.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"3,160.00","3,160.00",70.00,"221,200.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,160.00","1,160.00",35.00,"40,600.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,CARPA,2091437H,CARPA DE CULTIVO ENT. FCA.,450.00,450.00,30.00,"13,500.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,220.00,220.00,40.00,"8,800.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,645.00,645.00,60.00,"38,700.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"2,600.00","2,600.00",60.00,"156,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,500.00","1,500.00",55.00,"82,500.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,200.00,200.00,65.00,"13,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,700.00,700.00,45.00,"31,500.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"2,610.00","2,610.00",80.00,"208,800.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"1,998.00","1,998.00",70.00,"139,860.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,000.00","1,000.00",50.00,"50,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0721431H,BAGRE DE CULTIVO ENT. FCO.,"3,000.00","3,000.00",60.00,"180,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,445.00,445.00,40.00,"17,800.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,205.00","1,205.00",78.00,"93,990.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0721431H,BAGRE DE CULTIVO ENT. FCO.,"1,283.00","1,283.00",75.00,"96,225.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"2,656.00","2,656.00",55.00,"146,080.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0721431H,BAGRE DE CULTIVO ENT. FCO.,530.00,530.00,75.00,"39,750.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,MOJARRA,5013239V,TILAPIA DE CULTIVO VIVA,340.00,340.00,35.00,"11,900.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/15,ENERO,2015,1/31/15,1/31/15,BAGRE,0723234V,BAGRE DE CULTIVO VIVO,"2,250.00","2,250.00",60.00,"135,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,BAGRE,0723234V,BAGRE DE CULTIVO VIVO,"1,330.00","1,330.00",65.00,"86,450.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,BAGRE,0723234V,BAGRE DE CULTIVO VIVO,"1,854.00","1,854.00",55.00,"101,970.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"3,058.00","3,058.00",78.00,"238,524.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,BAGRE,0723234V,BAGRE DE CULTIVO VIVO,"2,974.00","2,974.00",75.00,"223,050.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,MOJARRA,5013239V,TILAPIA DE CULTIVO VIVA,791.00,791.00,45.00,"35,595.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,BAGRE,0723234V,BAGRE DE CULTIVO VIVO,"2,542.00","2,542.00",60.00,"152,520.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,MOJARRA,5013239V,TILAPIA DE CULTIVO VIVA,451.00,451.00,35.00,"15,785.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,BAGRE,0723234V,BAGRE DE CULTIVO VIVO,"1,380.00","1,380.00",75.00,"103,500.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,"1,700.00","1,870.00",40.00,"68,000.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,500.00,500.00,40.00,"20,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,BAGRE,0723234V,BAGRE DE CULTIVO VIVO,"3,229.00","3,229.00",70.00,"226,030.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,MOJARRA,5013239V,TILAPIA DE CULTIVO VIVA,"1,420.00","1,420.00",35.00,"49,700.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,BAGRE,0723234V,BAGRE DE CULTIVO VIVO,"5,739.00","5,739.00",70.00,"401,730.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,BAGRE,0723234V,BAGRE DE CULTIVO VIVO,987.00,987.00,65.00,"64,155.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,BAGRE,0723234V,BAGRE DE CULTIVO VIVO,793.00,793.00,65.00,"51,545.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,MOJARRA,5013239V,TILAPIA DE CULTIVO VIVA,241.00,241.00,35.00,"8,435.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,MOJARRA,5013239V,TILAPIA DE CULTIVO VIVA,208.00,208.00,35.00,"7,280.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/16,ENERO,2016,1/31/16,1/31/16,MOJARRA,5013239V,TILAPIA DE CULTIVO VIVA,620.00,620.00,35.00,"21,700.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"1,400.00","1,400.00",70.00,"98,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,284.00,284.00,40.00,"11,360.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,997.00,997.00,70.00,"69,790.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,430.00,430.00,40.00,"17,200.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"2,180.00","2,180.00",70.00,"152,600.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,880.00,880.00,70.00,"61,600.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,500.00","1,500.00",90.00,"135,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"3,223.00","3,223.00",60.00,"193,380.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"1,434.00","1,434.00",70.00,"100,380.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"2,800.00","2,800.00",75.00,"210,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,500.00,500.00,60.00,"30,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"4,650.00","4,650.00",70.00,"325,500.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,BAGRE,0721431H,BAGRE DE CULTIVO ENT. FCO.,"6,942.00","6,942.00",75.00,"520,650.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,150.00","1,150.00",40.00,"46,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,CARPA,2091437H,CARPA DE CULTIVO ENT. FCA.,500.00,500.00,35.00,"17,500.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"2,870.00","2,870.00",70.00,"200,900.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,300.00","1,300.00",40.00,"52,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"5,801.00","5,801.00",70.00,"406,070.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,580.00,580.00,40.00,"23,200.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,BAGRE,0721431H,BAGRE DE CULTIVO ENT. FCO.,"2,753.00","2,753.00",70.00,"192,710.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,1/31/17,ENERO,2017,1/31/17,1/31/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,435.00,435.00,40.00,"17,400.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/31/12,FEBRERO,2012,3/31/12,3/31/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,624.77","2,624.77",58.00,"152,236.66",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/31/12,FEBRERO,2012,3/31/12,3/31/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,037.70","2,037.70",66.00,"134,488.20",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/31/12,MARZO,2012,3/31/12,3/31/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"3,087.00","3,087.00",40.00,"123,480.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/31/12,MARZO,2012,3/31/12,3/31/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"3,087.00","3,087.00",40.00,"123,480.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/31/12,FEBRERO,2012,3/31/12,3/31/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,843.60,843.60,85.00,"71,706.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/31/12,MARZO,2012,3/31/12,3/31/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,234.65,234.65,65.00,"15,252.25",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,3/31/12,MARZO,2012,3/31/12,3/31/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,200.00,200.00,35.00,"7,000.00",PACIFICO
